Transaction_ID,Interaction_Speed,Repeated_Attempts,User_History,Session_Length,Browser_Change,Uncommon_Service,Fraud
1844,3.09435555,0,Rare,300,1,1,0
1845,2.46230352,0,Frequent,250,1,0,0
1846,3.226456989,1,Rare,290,0,1,0
1847,2.605102656,1,Normal,240,0,0,0
1848,2.65109127,1,Normal,210,1,1,0
1849,2.424726487,0,Normal,370,0,0,0
1850,2.648518278,1,Normal,180,1,1,0
1851,2.696558223,1,Rare,230,1,1,0
1852,2.37582836,0,Normal,270,1,0,0
1853,3.533500052,1,Normal,230,1,1,0
1854,2.754328398,2,Normal,300,1,0,0
1855,3.217166693,0,Normal,360,0,1,0
1856,2.928422681,0,Frequent,340,0,1,0
1857,3.087964023,2,Normal,360,1,1,0
1858,3.277424224,0,Frequent,140,1,1,0
1859,3.209556116,0,Normal,230,1,1,0
1860,2.648434429,1,Normal,280,0,1,0
1861,2.930109131,0,Rare,370,1,0,0
1862,2.977123327,0,Frequent,270,0,1,0
1863,2.907240631,0,Frequent,200,0,1,0
1864,3.007418739,0,Normal,370,1,1,0
1865,3.43917341,0,Normal,340,1,1,0
1866,1.812109558,1,Rare,350,0,1,0
1867,2.485841626,1,Normal,310,1,0,0
1868,2.000331515,1,Rare,200,0,0,0
1869,1.363377962,0,Frequent,370,0,1,0
1870,2.799046701,1,Normal,280,1,0,0
1871,2.995990432,0,Normal,120,0,1,0
1872,3.39637213,0,Normal,300,1,1,0
1873,2.362107077,0,Frequent,200,1,1,0
1874,3.534762208,0,Frequent,160,0,1,0
1875,2.384954338,0,Normal,330,1,0,0
1876,2.84860149,1,Normal,220,0,1,0
1877,2.866669612,0,Rare,240,1,0,0
1878,2.789848743,0,Normal,280,0,1,0
1879,2.517022201,2,Rare,280,1,1,0
1880,3.033089585,0,Normal,220,0,0,0
1881,2.497855282,0,Normal,290,1,0,0
1882,3.025945971,0,Normal,310,0,0,0
1883,2.240919531,1,Normal,240,1,0,0
1884,1.040919168,0,Normal,250,0,1,1
1885,2.368446625,0,Normal,280,1,1,0
1886,3.189396053,0,Normal,350,0,1,0
1887,3.234866148,1,Normal,250,0,0,0
1888,2.61849694,0,Frequent,360,1,1,0
1889,2.394781451,0,Rare,240,0,1,0
1890,2.959593725,1,Normal,160,1,0,0
1891,3.171130447,1,Normal,260,0,0,0
1892,1.999319854,0,Frequent,320,0,0,0
1893,3.267617789,0,Normal,260,1,1,0
1894,2.832603789,0,Frequent,320,0,1,0
1895,2.329487994,1,Frequent,360,1,1,0
1896,2.965570813,0,Normal,330,0,1,0
1897,2.823629547,0,Frequent,250,0,0,0
1898,2.784193867,1,Normal,180,1,1,0
1899,3.307068197,1,Rare,310,1,1,0
1900,3.397645351,2,Normal,290,1,1,0
1901,2.866297607,1,Normal,220,0,1,0
1902,3.28371452,0,Normal,320,1,1,0
1903,3.265654701,0,Normal,210,0,1,0
1904,2.645558507,0,Normal,200,1,1,0
1905,2.149677471,0,Frequent,260,0,0,0
1906,2.024811012,1,Normal,280,0,1,0
1907,1.931260567,0,Normal,220,1,1,0
1908,2.699290392,2,Frequent,160,1,1,0
1909,2.313835694,1,Normal,230,1,0,0
1910,2.781363505,1,Normal,160,0,1,0
1911,3.4700671,2,Frequent,200,0,1,0
1912,2.858893439,3,Frequent,160,1,1,0
1913,2.321863804,0,Normal,360,1,0,0
1914,3.115920294,0,Normal,240,0,1,0
1915,2.80359118,2,Normal,240,1,1,0
1916,2.9582665,0,Normal,280,1,1,0
1917,1.655627674,1,Normal,160,0,1,1
1918,2.845280514,1,Rare,330,1,0,0
1919,2.907181467,2,Normal,240,1,0,0
1920,2.508498502,1,Rare,320,1,0,0
1921,2.992406478,0,Normal,280,1,1,0
1922,2.326006949,0,Normal,180,0,0,0
1923,3.077982401,0,Frequent,380,1,1,0
1924,3.077475093,0,Normal,120,0,1,0
1925,3.020420704,0,Normal,190,0,0,0
1926,2.36707411,0,Rare,300,1,0,0
1927,2.622387685,0,Frequent,190,1,0,0
1928,3.049724962,0,Normal,230,1,0,0
1929,2.687382226,0,Normal,380,0,0,0
1930,2.694512994,0,Normal,350,1,0,0
1931,2.690328199,1,Normal,160,1,0,0
1932,2.592135994,0,Normal,190,1,1,0
1933,3.571179761,0,Normal,300,1,1,0
1934,3.311581131,0,Rare,230,0,0,0
1935,2.883245877,0,Rare,360,1,0,0
1936,3.68066292,0,Frequent,260,1,0,0
1937,3.060019676,0,Rare,320,1,1,0
1938,3.427821501,1,Frequent,290,1,1,0
1939,2.510846386,0,Normal,220,1,1,0
1940,2.625626596,0,Frequent,370,1,1,0
1941,2.314441167,0,Normal,310,1,1,0
1942,2.271411073,2,Normal,280,0,0,0
1943,2.342224849,0,Rare,260,0,0,0
1944,2.666371395,2,Frequent,160,1,0,0
1945,2.232560458,2,Normal,210,1,1,0
1946,3.21158321,0,Rare,210,1,1,0
1947,2.188971207,3,Frequent,320,1,0,0
1948,3.209933944,1,Frequent,230,0,0,0
1949,2.356418197,2,Normal,260,0,0,0
1950,2.441103729,1,Normal,210,1,0,0
1951,2.506204243,0,Normal,270,1,0,0
1952,2.211030517,2,Normal,290,1,1,0
1953,2.631111858,0,Normal,320,1,0,0
1954,1.833266829,0,Normal,290,0,0,0
1955,3.515865944,0,Frequent,220,0,1,0
1956,2.260368878,0,Normal,320,1,0,0
1957,2.627558018,0,Normal,330,1,0,0
1958,1.982376684,3,Normal,330,0,0,0
1959,2.535913789,0,Normal,160,0,0,0
1960,3.197123264,1,Normal,300,1,0,0
1961,2.801743671,0,Normal,250,0,0,0
1962,3.242246817,0,Rare,260,0,1,0
1963,2.792088161,2,Normal,290,0,1,0
1964,1.985484344,0,Normal,240,0,0,0
1965,2.536380715,1,Frequent,220,0,0,0
1966,2.804201929,0,Frequent,130,0,1,0
1967,2.705554589,0,Normal,190,0,0,0
1968,2.539647358,0,Frequent,320,1,1,0
1969,2.823704736,0,Normal,110,0,1,1
1970,3.053381541,0,Rare,380,1,1,0
1971,2.770292406,0,Normal,210,1,1,0
1972,2.514451339,1,Normal,380,1,1,0
1973,3.170323689,1,Frequent,230,1,1,0
1974,3.063241349,0,Normal,310,0,0,0
1975,2.572965139,0,Normal,230,1,0,0
1976,2.055630111,1,Normal,350,1,1,0
1977,2.41838582,0,Rare,270,1,0,0
1978,2.805096794,0,Normal,220,0,1,0
1979,2.757967395,0,Normal,250,1,0,0
1980,3.335452882,1,Normal,230,1,0,0
1981,3.295401596,2,Normal,300,0,1,0
1982,3.019825764,0,Normal,420,0,1,0
1983,1.341048828,0,Normal,460,1,1,0
1984,2.973575426,0,Normal,190,1,1,0
1985,2.631129269,0,Normal,340,1,1,0
1986,3.142050039,1,Normal,250,0,0,0
1987,2.461117607,1,Normal,160,0,1,0
1988,2.93063915,1,Normal,320,0,0,0
1989,1.952056311,0,Frequent,370,0,1,0
1990,2.108276455,0,Frequent,210,1,0,0
1991,2.638053215,0,Normal,310,1,0,0
1992,2.211969361,1,Normal,310,1,1,0
1993,2.679382615,0,Normal,370,0,0,0
1994,2.109659978,1,Normal,250,0,1,0
1995,2.778035139,1,Rare,350,1,1,0
1996,2.806650854,1,Frequent,240,1,0,0
1997,2.934539511,2,Frequent,280,0,1,0
1998,2.476556459,1,Normal,200,1,0,0
1999,3.047917311,0,Rare,230,1,0,0
2000,2.688375129,0,Normal,150,0,0,0
