Transaction_ID,Interaction_Speed,Repeated_Attempts,User_History,Session_Length,Browser_Change,Uncommon_Service,Fraud
75175,1.632782463,1,Normal,320,1,1,0
75176,2.880928587,1,Rare,220,1,0,0
75177,2.984507703,1,Normal,220,1,1,0
75178,2.467689191,0,Frequent,360,0,1,0
75179,2.313222573,0,Rare,370,0,0,0
75180,2.273319227,0,Rare,330,1,0,0
75181,2.602576267,1,Frequent,220,0,1,0
75182,2.500356508,0,Normal,250,0,0,0
75183,2.126394697,1,Normal,150,0,0,0
75184,2.471146512,0,Normal,240,0,1,0
75185,1.99570368,0,Normal,280,1,1,0
75186,2.124699841,0,Normal,230,1,0,0
75187,3.672646623,0,Normal,240,0,1,0
75188,2.908743874,0,Rare,280,0,1,0
75189,2.964918824,0,Frequent,220,0,1,0
75190,3.328995389,1,Frequent,200,1,1,0
75191,2.607530476,0,Normal,340,1,1,0
75192,3.457543702,0,Frequent,250,0,1,0
75193,2.278224665,0,Rare,240,1,0,0
75194,1.728764303,1,Normal,110,1,0,1
75195,2.476766628,1,Frequent,410,1,0,0
75196,2.666022259,0,Normal,320,1,0,0
75197,2.824456665,0,Normal,220,0,1,0
75198,1.784141909,0,Normal,150,1,1,0
75199,3.383685119,0,Normal,330,1,1,0
75200,2.241322842,1,Normal,340,1,1,0
75201,2.342302779,1,Normal,100,1,0,1
75202,1.867882968,0,Rare,250,0,0,0
75203,2.886532906,0,Normal,350,1,0,0
75204,2.529873893,0,Normal,300,1,1,0
75205,3.051704298,0,Frequent,160,1,1,0
75206,2.152719461,2,Normal,170,0,1,0
75207,2.114461137,1,Normal,380,0,1,0
75208,2.883006247,0,Normal,390,0,0,0
75209,1.645648389,1,Normal,200,1,0,0
75210,2.534504799,0,Normal,380,0,0,0
75211,2.158760532,0,Normal,330,1,1,0
75212,2.75524638,1,Normal,230,0,1,0
75213,2.478631256,1,Normal,280,0,1,0
75214,1.801793426,0,Frequent,90,1,1,1
75215,1.809788135,0,Frequent,280,1,1,0
75216,2.644087915,0,Normal,310,1,0,0
75217,2.573143092,1,Normal,300,1,0,0
75218,3.182041026,1,Frequent,170,0,0,0
75219,2.293331922,1,Normal,440,1,0,0
75220,3.180141514,0,Frequent,310,1,0,0
75221,2.610176921,1,Normal,370,1,1,0
75222,2.184187186,1,Normal,320,1,0,0
75223,2.643012498,0,Normal,270,1,1,0
75224,3.330100228,2,Normal,280,1,1,0
75225,2.834177563,1,Normal,310,1,0,0
75226,2.682280708,1,Normal,280,1,1,0
75227,3.093090468,2,Normal,230,0,1,0
75228,2.431399289,0,Normal,480,1,1,0
75229,1.999910339,0,Normal,240,1,1,0
75230,3.034538002,0,Rare,120,1,1,0
75231,2.92645529,0,Normal,260,1,0,0
75232,1.858496998,0,Normal,160,0,1,0
75233,1.671196032,1,Normal,210,0,0,0
75234,2.240524226,1,Rare,220,1,0,0
75235,3.504465935,1,Normal,180,0,1,0
75236,1.72876466,0,Normal,280,0,0,0
75237,1.933537093,0,Normal,260,1,1,0
75238,3.050117924,1,Normal,350,1,1,0
75239,2.263531657,1,Normal,270,1,1,0
75240,3.307924848,0,Normal,290,0,1,0
75241,2.911044152,1,Rare,260,0,1,0
75242,1.948391517,0,Normal,350,1,0,0
75243,2.928508445,0,Normal,270,0,1,0
75244,3.017148919,2,Normal,340,1,0,0
75245,2.534328132,1,Normal,290,1,1,0
75246,3.151518692,0,Normal,330,1,1,0
75247,3.053115088,0,Normal,250,1,0,0
75248,2.908425414,0,Normal,170,0,0,0
75249,3.352562515,4,Rare,220,0,1,0
75250,2.351808826,2,Normal,270,0,1,0
75251,2.442905491,1,Normal,250,1,1,0
75252,2.590683522,0,Normal,360,1,1,0
75253,2.633257427,2,Rare,260,0,0,0
75254,3.399276927,0,Normal,390,0,1,0
75255,2.937578507,1,Normal,90,0,1,1
75256,2.709066947,0,Normal,290,1,0,0
75257,2.922342566,0,Normal,370,1,1,0
75258,2.946502463,1,Normal,290,1,0,0
75259,3.110336173,1,Normal,110,1,0,1
75260,1.42068413,0,Normal,170,1,1,0
75261,2.55971775,0,Normal,280,0,0,0
75262,3.158165307,0,Frequent,270,0,1,0
75263,3.327506042,0,Normal,270,1,1,0
75264,2.455913252,1,Normal,330,0,1,0
75265,3.001022944,0,Rare,290,1,0,0
75266,1.982992349,2,Normal,230,1,0,0
75267,3.202434153,0,Normal,210,1,1,0
75268,2.968440495,0,Normal,240,1,1,0
75269,2.426611145,0,Normal,190,0,0,0
75270,2.325450764,1,Normal,180,1,1,0
75271,1.868472098,2,Normal,310,1,0,0
75272,2.891317292,0,Normal,310,1,1,0
75273,3.453291175,0,Normal,170,0,1,0
75274,2.928879029,0,Frequent,380,1,0,0
75275,2.652556797,1,Normal,190,1,0,0
75276,3.294793438,1,Normal,230,1,1,0
75277,3.484660373,0,Frequent,230,1,0,0
75278,2.909649167,1,Normal,320,1,1,0
75279,1.575070756,1,Normal,210,0,0,0
75280,3.252653978,1,Normal,220,1,1,0
75281,2.523700865,0,Rare,320,1,0,0
75282,2.695758585,0,Normal,190,1,0,0
75283,2.857255282,1,Frequent,320,0,1,0
75284,2.513640924,1,Normal,350,0,1,0
75285,2.887053978,0,Normal,230,1,1,0
75286,2.876353297,0,Normal,230,1,0,0
75287,2.776079754,1,Frequent,380,1,1,0
75288,2.353471743,1,Normal,290,0,1,0
75289,2.401359512,3,Frequent,320,1,0,0
75290,3.348678855,1,Normal,260,0,1,0
75291,3.042561846,0,Normal,210,1,1,0
75292,1.771149509,0,Normal,110,1,0,1
75293,2.943368321,0,Normal,180,0,1,0
75294,3.282712357,0,Normal,260,1,0,0
75295,2.623234037,0,Rare,190,1,0,0
75296,2.422990873,1,Frequent,340,1,0,0
75297,3.21348735,1,Normal,390,0,1,0
75298,2.388238235,0,Frequent,230,1,1,0
75299,2.426472452,1,Normal,290,1,1,0
75300,3.001421859,1,Normal,140,1,0,0
75301,2.373929695,1,Normal,390,0,1,0
75302,2.998568386,1,Normal,220,0,1,0
75303,2.766923084,0,Normal,250,1,0,0
75304,2.536934442,1,Frequent,240,0,1,0
75305,2.109488066,1,Normal,330,1,1,0
75306,2.824270885,0,Normal,400,0,1,0
75307,2.068579422,0,Normal,290,1,1,0
75308,2.695249443,0,Normal,300,1,0,0
75309,3.032572393,0,Frequent,260,1,1,0
75310,2.337713683,2,Normal,210,1,1,0
75311,2.550145718,1,Normal,230,1,1,0
75312,3.07381433,0,Normal,300,0,0,0
75313,2.505384124,2,Normal,200,1,1,0
75314,2.456606593,1,Normal,350,1,1,0
75315,2.193720223,1,Frequent,250,1,1,0
75316,2.699444139,0,Normal,170,1,1,0
75317,3.074259913,1,Frequent,210,0,0,0
75318,3.097738529,0,Normal,310,1,1,0
75319,2.934291537,0,Normal,220,0,1,0
75320,2.499827476,1,Frequent,240,0,1,0
75321,2.856772271,1,Normal,140,1,1,0
75322,2.768767138,1,Rare,330,0,0,0
75323,2.442954523,1,Normal,270,1,0,0
75324,2.46135951,0,Frequent,420,1,1,0
75325,2.140019246,0,Normal,320,0,1,0
75326,2.814263286,1,Normal,180,1,0,0
75327,3.430914125,1,Normal,190,0,1,0
75328,3.039948791,0,Normal,310,1,1,0
75329,3.29127987,0,Normal,290,1,1,0
75330,2.826946426,1,Normal,140,1,1,0
75331,2.512528841,0,Normal,300,0,1,0
75332,3.404908749,2,Normal,300,0,1,0
75333,3.000731297,0,Rare,190,1,1,0
75334,3.196696084,0,Normal,350,1,0,0
75335,2.784207803,0,Normal,180,1,1,0
75336,3.826027288,0,Normal,280,1,1,0
75337,2.399559769,0,Normal,310,0,0,0
75338,2.76978634,0,Normal,210,1,1,0
75339,2.125731441,2,Normal,350,0,0,0
75340,2.960849713,0,Normal,370,1,1,0
75341,3.073197427,0,Rare,120,1,0,0
75342,2.991827371,1,Normal,200,0,0,0
75343,2.684813891,2,Frequent,320,1,0,0
75344,2.903935822,0,Normal,270,1,0,0
75345,2.964651946,1,Normal,230,0,1,0
75346,3.111647889,2,Normal,270,1,0,0
75347,3.00666068,4,Normal,350,0,0,0
75348,2.350265208,1,Frequent,210,1,1,0
75349,2.95182595,2,Normal,240,0,1,0
75350,2.417630147,1,Frequent,350,0,0,0
75351,2.056794973,1,Normal,210,1,0,0
75352,2.303490661,0,Normal,230,1,1,0
75353,2.579109372,0,Normal,190,1,1,0
75354,3.800858059,0,Normal,200,0,1,0
75355,3.055842499,0,Frequent,340,0,1,0
75356,2.678481333,1,Normal,260,1,1,0
75357,2.89124295,0,Normal,260,1,1,0
75358,3.096537246,0,Normal,290,1,1,0
75359,2.595756392,0,Normal,420,0,1,0
75360,3.020852449,0,Normal,310,0,1,0
75361,2.96258081,2,Normal,260,1,1,0
75362,3.006337134,1,Normal,280,1,1,0
75363,2.784475122,0,Normal,300,0,0,0
75364,1.691174967,1,Frequent,300,1,1,0
75365,2.596711778,1,Frequent,240,0,1,0
75366,2.652713168,1,Normal,310,1,0,0
75367,3.146016933,0,Rare,360,0,0,0
75368,3.182800291,0,Normal,250,1,0,0
75369,3.224653072,1,Normal,230,1,1,0
75370,3.010466451,0,Normal,340,0,1,0
75371,2.164719826,1,Rare,380,1,1,0
75372,2.416283997,0,Frequent,210,0,1,0
75373,2.31679662,2,Normal,220,0,1,0
75374,2.908139565,0,Normal,260,1,0,0
75375,2.857384942,1,Rare,270,0,0,0
75376,2.16687924,2,Normal,350,0,1,0
75377,2.83842497,1,Normal,390,1,0,0
75378,2.634180979,0,Normal,260,0,0,0
75379,2.84596641,1,Normal,190,0,1,0
75380,3.081924571,0,Normal,240,1,1,0
75381,3.117090311,0,Frequent,170,0,1,0
75382,2.488449148,0,Normal,350,0,1,0
75383,2.80040117,1,Normal,150,0,1,0
75384,3.478528815,0,Rare,220,1,0,0
75385,3.406151188,1,Rare,270,1,1,0
75386,2.975743096,0,Rare,290,1,0,0
75387,2.574738957,1,Frequent,260,0,1,0
75388,3.070794488,2,Frequent,230,1,0,0
75389,3.122438703,0,Normal,170,0,0,0
75390,3.578062549,0,Normal,340,0,1,0
75391,2.995698836,0,Normal,350,0,1,0
75392,2.316150968,1,Normal,240,1,0,0
75393,3.295156597,1,Frequent,250,0,0,0
75394,2.166899217,1,Normal,350,0,1,0
75395,1.916364186,0,Rare,230,1,1,0
75396,3.039177465,0,Rare,320,1,1,0
75397,3.535017597,1,Normal,210,0,1,0
75398,2.833107543,0,Normal,260,1,1,0
75399,3.005191848,3,Normal,370,1,0,0
75400,3.659291455,0,Rare,180,1,1,0
75401,2.438357767,0,Normal,280,1,0,0
75402,3.193483155,0,Rare,320,0,1,0
75403,2.240564287,0,Normal,130,0,0,0
75404,2.453375554,0,Rare,360,0,1,0
75405,3.167929718,0,Frequent,340,1,0,0
75406,2.479252048,1,Normal,350,1,0,0
75407,3.04730491,1,Normal,370,0,0,0
75408,2.74733602,1,Normal,250,1,0,0
75409,2.029079163,0,Normal,190,0,1,0
75410,2.613864691,0,Normal,280,0,1,0
75411,3.21531406,1,Normal,210,1,1,0
75412,2.91220156,0,Normal,330,1,0,0
75413,2.542872584,0,Frequent,300,1,1,0
75414,2.47618015,2,Rare,290,1,0,0
75415,2.79487994,0,Normal,230,1,1,0
75416,2.643412988,0,Normal,220,0,0,0
75417,2.938963906,0,Normal,190,1,1,0
75418,1.480650808,0,Normal,180,1,1,0
75419,2.883232397,0,Normal,200,0,1,0
75420,2.683858875,0,Normal,190,1,0,0
75421,3.315250955,2,Normal,170,0,0,0
75422,3.029199245,1,Normal,280,0,1,0
75423,2.071349404,1,Normal,260,1,0,0
75424,1.969572815,0,Normal,280,1,1,0
75425,3.408785264,0,Frequent,300,1,0,0
75426,3.140045737,1,Normal,300,0,1,0
75427,3.126741838,1,Normal,250,1,1,0
75428,3.577853976,0,Normal,320,0,1,0
75429,3.344886224,0,Normal,310,1,1,0
75430,2.666394974,0,Frequent,100,1,0,1
75431,2.693590337,1,Normal,270,1,1,0
75432,2.509371098,0,Normal,210,1,0,0
75433,3.240295549,1,Normal,310,1,0,0
75434,2.072864389,1,Normal,360,0,0,0
75435,2.334918457,0,Normal,330,1,0,0
75436,3.014581238,0,Normal,170,1,0,0
75437,2.666475265,0,Normal,300,1,1,0
75438,2.764058129,0,Normal,140,1,1,0
75439,2.540623578,0,Normal,200,1,1,0
75440,3.229463127,0,Normal,270,1,0,0
75441,3.543370601,1,Normal,180,0,0,0
75442,3.529271266,0,Normal,330,0,0,0
75443,3.780902819,1,Normal,330,1,0,0
75444,2.660502038,0,Normal,300,1,0,0
75445,3.82164873,1,Normal,360,1,0,0
75446,3.045025004,0,Frequent,240,0,1,0
75447,1.463045394,0,Normal,210,0,1,0
75448,2.959742306,1,Normal,330,1,0,0
75449,2.592500089,1,Frequent,230,0,1,0
75450,2.224588256,1,Normal,250,1,1,0
75451,2.077569943,0,Frequent,230,1,1,0
75452,2.208501921,0,Normal,130,0,0,0
75453,2.767089929,1,Normal,380,0,1,0
75454,2.346579342,0,Frequent,230,1,1,0
75455,2.633485311,0,Rare,160,0,0,0
75456,3.060924108,0,Normal,290,0,1,0
75457,3.492575515,1,Normal,330,0,0,0
75458,2.267773356,1,Normal,220,0,0,0
75459,2.1099907,0,Normal,210,0,0,0
75460,1.985353246,2,Normal,250,1,1,0
75461,2.655170526,0,Normal,250,0,0,0
75462,2.51552168,1,Normal,180,0,0,0
75463,2.607172321,3,Rare,430,0,1,0
75464,3.022970812,1,Normal,350,1,1,0
75465,2.671831721,4,Frequent,270,1,1,1
75466,2.904608084,3,Normal,290,1,0,0
75467,2.61358715,0,Normal,200,1,0,0
75468,3.020863973,2,Normal,350,1,1,0
75469,3.165421781,0,Normal,240,1,0,0
75470,2.960463266,0,Normal,210,0,1,0
75471,2.855160865,0,Frequent,250,1,0,0
75472,3.424370441,0,Frequent,310,1,1,0
75473,2.96642364,2,Normal,240,0,1,0
75474,2.343347012,0,Frequent,260,1,1,0
75475,2.94140786,1,Rare,250,1,1,0
75476,0.839517985,2,Normal,210,1,0,1
75477,3.144991178,1,Normal,260,1,1,0
75478,2.168099969,0,Normal,290,1,1,0
75479,2.345265009,0,Normal,320,1,1,0
75480,2.72990114,3,Normal,110,1,1,1
75481,2.71771282,0,Normal,240,1,1,0
75482,3.163165214,0,Rare,200,0,1,0
75483,3.288273001,2,Normal,220,1,1,0
75484,2.951327391,0,Normal,230,0,0,0
75485,2.609489613,1,Frequent,370,1,1,0
75486,2.368337523,0,Normal,250,0,0,0
75487,2.209212486,0,Normal,380,1,0,0
75488,1.920383325,0,Frequent,270,0,1,0
75489,2.999958289,2,Frequent,270,0,1,0
75490,2.843958961,1,Frequent,280,0,1,0
75491,2.221275328,0,Normal,210,1,1,0
75492,2.873823308,0,Normal,140,0,1,0
75493,2.442324748,1,Frequent,270,1,1,0
75494,1.487686779,0,Normal,290,1,1,0
75495,3.235018109,0,Normal,280,0,0,0
75496,2.7499627,0,Frequent,390,0,0,0
75497,2.587286343,0,Normal,200,1,0,0
75498,2.539773619,0,Normal,340,1,1,0
75499,2.640592952,0,Rare,210,1,0,0
75500,2.514974523,0,Rare,310,1,0,0
75501,2.539663175,0,Normal,210,0,1,0
75502,2.874286097,1,Normal,220,1,0,0
75503,2.328567046,0,Normal,230,1,0,0
75504,3.18872543,0,Normal,230,1,0,0
75505,2.847555663,1,Frequent,200,1,1,0
75506,2.859563678,0,Rare,250,0,1,0
75507,2.287892238,0,Normal,250,1,1,0
75508,2.366266197,2,Normal,290,1,0,0
75509,2.951474727,1,Normal,260,0,1,0
75510,3.270081532,1,Normal,170,1,0,0
75511,2.976426737,0,Rare,160,1,0,0
75512,2.388607493,1,Normal,230,0,1,0
75513,2.451707837,2,Frequent,350,0,1,0
75514,3.091324257,1,Normal,250,0,0,0
75515,2.211576537,0,Normal,380,1,1,0
75516,2.8367771,0,Frequent,340,1,1,0
75517,3.351892343,1,Normal,310,1,1,0
75518,2.784359684,0,Rare,260,1,1,0
75519,3.066526912,2,Frequent,230,1,0,0
75520,2.611592723,1,Normal,250,0,0,0
75521,2.780706957,0,Frequent,270,1,1,0
75522,3.171035719,2,Frequent,190,1,0,0
75523,2.005975813,1,Frequent,240,1,1,0
75524,1.808034563,0,Normal,210,1,1,0
75525,2.856443069,0,Normal,360,0,1,0
75526,3.03962389,0,Normal,290,1,1,0
75527,2.399386014,1,Normal,250,0,0,0
75528,2.817973747,2,Normal,180,1,0,0
75529,2.46378618,2,Normal,160,1,1,0
75530,2.669371338,1,Rare,290,1,1,0
75531,1.807986318,0,Normal,320,0,0,0
75532,2.329689138,1,Frequent,280,1,0,0
75533,2.503432386,1,Normal,350,1,1,0
75534,3.120478112,0,Normal,180,0,0,0
75535,1.968499388,2,Normal,300,1,1,0
75536,2.618722813,0,Frequent,350,1,1,0
75537,2.468588342,0,Normal,100,0,1,1
75538,2.802019817,2,Normal,280,1,1,0
75539,3.599308205,2,Normal,170,1,1,0
75540,2.84298191,0,Normal,240,0,1,0
75541,3.245170756,1,Normal,350,1,1,0
75542,2.98694592,0,Frequent,300,1,1,0
75543,3.013995178,1,Frequent,120,1,1,0
75544,3.224981345,0,Normal,220,1,1,0
75545,2.95943204,0,Normal,210,1,1,0
75546,3.322343162,2,Frequent,190,1,0,0
75547,2.657031375,0,Normal,240,0,0,0
75548,2.701338541,0,Normal,200,1,0,0
75549,2.986037286,1,Normal,250,1,1,0
75550,2.493006501,1,Normal,300,1,1,0
75551,2.115085382,3,Normal,180,1,1,0
75552,2.611875718,1,Frequent,310,0,1,0
75553,2.830599975,0,Normal,340,0,0,0
75554,2.079917466,0,Normal,390,0,1,0
75555,2.679116192,0,Normal,280,1,0,0
75556,2.533732076,0,Normal,320,0,1,0
75557,3.338211113,0,Frequent,80,1,1,1
75558,3.420685676,0,Rare,170,1,0,0
75559,2.608297507,0,Normal,190,1,0,0
75560,3.243213501,0,Normal,310,1,1,0
75561,1.695503526,1,Normal,300,1,1,0
75562,2.077190452,0,Frequent,260,1,0,0
75563,2.652341194,1,Frequent,270,0,0,0
75564,3.051561337,0,Normal,360,1,0,0
75565,2.662675159,0,Normal,360,1,1,0
75566,3.024740967,0,Frequent,170,0,0,0
75567,2.947639982,2,Rare,280,1,1,0
75568,3.384523302,0,Normal,380,0,1,0
75569,2.959243209,2,Normal,260,1,0,0
75570,2.964709465,1,Normal,100,1,0,1
75571,3.213370844,1,Normal,260,1,0,0
75572,2.950057144,1,Normal,130,1,1,0
75573,2.796615187,0,Normal,420,1,1,0
75574,3.090972687,2,Frequent,250,0,1,0
75575,2.997000196,1,Normal,290,1,1,0
75576,3.414607429,0,Rare,70,1,0,1
75577,2.429020629,0,Frequent,340,1,0,0
75578,2.592489076,0,Normal,210,0,1,0
75579,2.744708363,0,Normal,350,1,0,0
75580,2.238620966,1,Normal,260,0,1,0
75581,3.261394946,2,Normal,440,0,0,0
75582,2.674408918,0,Rare,280,1,0,0
75583,2.241003594,0,Normal,260,1,0,0
75584,3.080650493,0,Normal,260,0,0,0
75585,2.123843687,1,Normal,330,0,1,0
75586,3.380372673,1,Normal,240,1,1,0
75587,2.60111889,1,Normal,320,1,1,0
75588,2.925674854,0,Normal,260,0,0,0
75589,2.583462085,0,Normal,300,1,1,0
75590,2.532571775,1,Normal,200,1,1,0
75591,3.009121758,0,Frequent,250,0,1,0
75592,2.246854058,1,Rare,190,1,1,0
75593,3.756774775,0,Normal,410,1,0,0
75594,3.012015628,1,Normal,270,1,1,0
75595,2.512836451,1,Normal,180,0,1,0
75596,3.492092692,0,Normal,340,0,0,0
75597,1.073934772,1,Frequent,110,0,0,1
75598,2.984554052,0,Normal,310,1,0,0
75599,2.909979875,0,Normal,340,1,0,0
75600,2.895017504,1,Normal,170,1,1,0
75601,3.131825584,0,Normal,270,0,1,0
75602,3.293656857,1,Frequent,240,0,0,0
75603,3.096961044,0,Normal,320,1,0,0
75604,2.394533432,1,Normal,200,0,1,0
75605,2.836606698,1,Normal,180,0,1,0
75606,2.937805098,0,Rare,430,0,1,0
75607,1.700714577,0,Frequent,400,1,1,0
75608,3.232167391,1,Normal,390,1,1,0
75609,2.421089749,1,Normal,340,0,1,0
75610,2.77022186,0,Frequent,290,1,1,0
75611,3.128276011,1,Rare,310,1,1,0
75612,2.848024252,2,Frequent,280,1,1,0
75613,2.490178073,0,Frequent,100,1,0,1
75614,3.052289388,0,Frequent,260,1,1,0
75615,2.095747113,0,Normal,300,0,1,0
75616,2.585849806,0,Normal,210,0,0,0
75617,2.920624421,0,Normal,270,0,0,0
75618,3.044759399,0,Rare,280,0,0,0
75619,2.47821914,0,Normal,160,1,0,0
75620,2.144394646,1,Normal,240,1,0,0
75621,3.127833342,0,Normal,320,1,1,0
75622,2.921811986,0,Normal,360,1,1,0
75623,3.11022967,0,Normal,160,1,0,0
75624,2.554973027,2,Normal,370,1,0,0
75625,2.128924886,0,Rare,320,1,1,0
75626,2.724679155,4,Normal,320,1,0,0
75627,2.816140637,2,Normal,270,0,1,0
75628,3.019693992,0,Normal,280,1,0,0
75629,2.739986093,1,Normal,260,0,0,0
75630,2.909027423,0,Frequent,210,0,0,0
75631,2.790323091,0,Frequent,160,1,1,0
75632,2.722985596,0,Normal,240,0,1,0
75633,2.744153913,1,Normal,280,1,0,0
75634,2.474239635,0,Frequent,320,1,1,0
75635,3.066857602,1,Normal,310,1,1,0
75636,2.541455495,0,Frequent,270,0,1,0
75637,3.400772228,0,Normal,170,0,1,0
75638,2.946146917,2,Normal,180,1,0,0
75639,2.401613975,1,Normal,260,0,1,0
75640,2.306576589,0,Frequent,140,0,1,0
75641,2.60002037,2,Normal,370,0,1,0
75642,3.081004543,1,Normal,200,0,0,0
75643,3.317055662,1,Frequent,280,1,1,0
75644,2.580698843,0,Frequent,320,1,0,0
75645,3.365025066,0,Frequent,300,0,0,0
75646,2.402284362,0,Normal,230,0,0,0
75647,2.388886103,0,Normal,320,0,0,0
75648,2.714737619,0,Normal,270,1,0,0
75649,3.469468637,0,Normal,260,0,0,0
75650,2.208212561,0,Normal,360,1,1,0
75651,2.735259701,2,Rare,460,1,0,0
75652,2.660530202,1,Normal,230,1,1,0
75653,3.025444649,0,Normal,240,1,0,0
75654,2.860258063,0,Normal,300,1,1,0
75655,2.838247882,1,Normal,280,0,1,0
75656,2.69539876,0,Normal,270,1,1,0
75657,2.988201179,1,Normal,450,0,0,0
75658,2.626007382,1,Rare,280,0,1,0
75659,2.999933789,2,Normal,340,1,0,0
75660,2.232957211,0,Normal,220,0,1,0
75661,3.668357582,2,Normal,290,0,0,0
75662,2.766241855,0,Normal,290,0,0,0
75663,2.651281602,0,Normal,310,0,1,0
75664,2.74953776,2,Normal,200,0,0,0
75665,2.789628129,1,Normal,320,1,0,0
75666,2.893430222,0,Rare,210,0,1,0
75667,2.670905139,1,Normal,320,0,0,0
75668,2.559099045,0,Normal,180,1,0,0
75669,1.278546251,0,Frequent,200,0,1,0
75670,2.477372456,0,Frequent,250,1,0,0
75671,3.280072293,0,Rare,280,1,0,0
75672,3.218906027,0,Normal,240,1,1,0
75673,1.761041069,0,Normal,280,0,0,0
75674,2.721874348,1,Normal,240,0,0,0
75675,3.605699627,1,Normal,220,1,0,0
75676,2.898864166,1,Frequent,210,1,1,0
75677,2.962050351,1,Normal,230,1,0,0
75678,1.977114442,0,Normal,140,1,1,0
75679,3.090579552,0,Normal,260,1,1,0
75680,3.274156297,0,Normal,210,1,0,0
75681,2.705388439,1,Normal,280,0,1,0
75682,2.754683314,0,Rare,220,1,0,0
75683,2.54454412,0,Normal,320,1,0,0
75684,2.064264055,1,Normal,290,1,0,0
75685,3.227654296,1,Normal,250,1,0,0
75686,3.397195687,0,Rare,250,1,1,0
75687,2.427050787,0,Frequent,250,1,1,0
75688,2.957012042,0,Normal,410,1,1,0
75689,3.216227742,2,Rare,340,1,1,0
75690,1.697006024,0,Rare,280,1,1,0
75691,3.233027602,0,Normal,330,0,1,0
75692,2.136229915,2,Normal,300,1,0,0
75693,2.884486124,1,Normal,280,1,1,0
75694,2.730049475,0,Normal,110,1,0,1
75695,2.461004377,0,Rare,280,0,1,0
75696,3.156630022,1,Normal,340,0,0,0
75697,3.377971812,1,Normal,130,1,1,0
75698,2.713415524,0,Normal,160,0,1,0
75699,2.622011809,4,Rare,270,1,1,0
75700,2.517870218,0,Normal,280,0,1,0
75701,2.752148394,0,Frequent,340,0,1,0
75702,2.428460774,1,Normal,330,1,1,0
75703,3.1817059,0,Normal,230,1,1,0
75704,2.575292277,1,Rare,370,0,0,0
75705,3.263099517,1,Normal,80,1,1,1
75706,4.15817601,0,Frequent,290,0,0,0
75707,3.204745273,1,Normal,270,0,1,0
75708,1.825270755,1,Normal,230,1,1,0
75709,3.23642867,1,Frequent,400,1,1,0
75710,2.806505534,0,Rare,210,1,0,0
75711,2.617980016,1,Normal,320,0,0,0
75712,3.090597869,0,Normal,180,0,0,0
75713,3.30829111,1,Normal,330,1,1,0
75714,3.049259429,0,Normal,340,0,1,0
75715,2.549786023,1,Normal,240,0,0,0
75716,3.132317269,1,Frequent,360,1,0,0
75717,2.423161487,0,Normal,170,0,0,0
75718,3.034340477,2,Rare,160,0,1,0
75719,2.537779525,2,Normal,180,0,1,0
75720,2.035001751,0,Normal,210,1,1,0
75721,2.315784401,0,Frequent,320,1,1,0
75722,2.511846228,1,Normal,220,1,1,0
75723,2.520371727,0,Normal,240,1,1,0
75724,2.932939186,0,Frequent,220,1,1,0
75725,2.972259363,0,Frequent,400,0,1,0
75726,2.806647612,0,Normal,270,0,0,0
75727,3.387982566,0,Normal,310,1,1,0
75728,2.269202891,1,Rare,330,1,0,0
75729,3.276604051,0,Normal,280,1,0,0
75730,2.811397153,0,Normal,290,0,0,0
75731,2.670892951,0,Normal,410,1,0,0
75732,2.079074544,0,Rare,340,0,0,0
75733,2.427669933,0,Normal,310,0,1,0
75734,2.87218202,0,Normal,310,1,0,0
75735,2.888222091,1,Rare,340,1,0,0
75736,2.602263723,0,Frequent,160,1,1,0
75737,3.580817147,1,Rare,250,1,0,0
75738,3.286262606,0,Normal,370,1,0,0
75739,3.109150784,2,Normal,230,1,1,0
75740,3.258400592,0,Frequent,310,0,1,0
75741,2.678823606,0,Normal,250,1,1,0
75742,3.041815018,0,Normal,130,1,1,0
75743,2.962077014,1,Normal,360,0,1,0
75744,1.848129582,0,Normal,310,1,1,0
75745,2.856408032,1,Frequent,320,1,1,0
75746,2.683785601,1,Frequent,330,1,0,0
75747,3.224218589,0,Frequent,290,1,1,0
75748,2.687058617,0,Normal,260,1,0,0
75749,3.621015842,1,Frequent,350,1,0,0
75750,3.336754841,1,Normal,290,1,1,0
75751,3.022195747,0,Normal,260,0,1,0
75752,3.307341937,0,Frequent,300,1,1,0
75753,3.091384582,1,Normal,360,1,0,0
75754,2.613794405,1,Normal,340,1,1,0
75755,2.675115254,2,Normal,240,1,1,0
75756,2.942006927,2,Frequent,260,1,1,0
75757,2.943999507,1,Normal,330,1,0,0
75758,3.042347528,0,Frequent,350,1,0,0
75759,2.214420841,1,Normal,380,0,0,0
75760,2.731638393,0,Rare,240,1,1,0
75761,1.8868391,0,Normal,300,0,0,0
75762,1.910477917,0,Frequent,210,1,1,0
75763,2.362487033,1,Rare,170,0,0,0
75764,2.846579162,1,Normal,450,1,1,0
75765,2.91865007,1,Normal,320,1,0,0
75766,3.321140383,0,Normal,250,1,1,0
75767,2.066707439,0,Normal,370,1,0,0
75768,2.990949499,1,Frequent,360,1,1,0
75769,2.37512185,1,Normal,380,1,1,0
75770,2.991556505,0,Rare,230,0,0,0
75771,2.705457829,0,Normal,270,1,0,0
75772,3.017625935,0,Frequent,400,1,1,0
75773,2.720877965,0,Normal,250,0,1,0
75774,2.926935494,1,Frequent,200,1,1,0
75775,3.21591659,0,Normal,260,1,0,0
